id_odsp, team1, team2, team1_won, team2_won, location, team1_goals, team2_goals
vHIOxkIm/,Eintracht Frankfurt,VfB Stuttgart,0,1,3,1,1
viJlNpH3/,Hamburg SV,Bayern Munich,0,1,3,1,2
viJlNpH3/,Bayern Munich,Hamburg SV,1,0,3,2,1
vJhKQJeo/,Real Sociedad,Barcelona,1,1,3,1,1
vJhKQJeo/,Real Sociedad,Barcelona,1,1,13,1,1
vJhKQJeo/,Barcelona,Real Sociedad,1,1,3,1,1
vJhKQJeo/,Barcelona,Real Sociedad,1,1,13,1,1
vkdaxWvb/,Schalke 04,TSV Eintracht Braunschweig,1,0,3,1,1
vkdaxWvb/,TSV Eintracht Braunschweig,Schalke 04,0,1,3,1,1
vmePHCx7/,Celta Vigo,Real Sociedad,0,1,3,3,3
vmePHCx7/,Real Sociedad,Celta Vigo,1,0,3,3,3
vmm8ML5o/,Sevilla,Barcelona,0,1,3,2,2
vmm8ML5o/,Barcelona,Sevilla,1,0,3,2,2
vPBjTCod/,AS Nancy Lorraine,Caen,1,1,13,1,1
vPBjTCod/,Caen,AS Nancy Lorraine,1,1,13,1,1
vPjrOZKt/,Borussia Monchengladbach,VfB Stuttgart,1,1,3,1,1
vPjrOZKt/,VfB Stuttgart,Borussia Monchengladbach,1,1,3,1,1
vPUC8fLg/,Bayer Leverkusen,Hamburg SV,0,1,15,1,1
vPUC8fLg/,Hamburg SV,Bayer Leverkusen,1,0,15,1,1
vq6ZY12c/,Palermo,Cesena,1,1,3,2,2
vq6ZY12c/,Cesena,Palermo,1,1,3,2,2
vqTNToJb/,Barcelona,Deportivo La Coruna,1,0,3,1,1
vqTNToJb/,Deportivo La Coruna,Barcelona,0,1,3,1,1
vR2UHQf6/,Bordeaux,Paris Saint-Germain,1,1,3,1,1
vR2UHQf6/,Paris Saint-Germain,Bordeaux,1,1,3,1,1
vRp5wH1A/,Cagliari,AS Roma,1,0,3,1,1
vRp5wH1A/,AS Roma,Cagliari,0,1,3,1,1
vsE2ftwl/,Sevilla,Villarreal,1,0,3,1,1
vsE2ftwl/,Villarreal,Sevilla,0,1,3,1,1
vsecotss/,Real Betis,Barcelona,1,1,3,1,1
vsecotss/,Barcelona,Real Betis,1,1,3,1,1
vTEGqCG4/,Napoli,Atalanta,1,1,3,1,1
vTEGqCG4/,Atalanta,Napoli,1,1,3,1,1
vTrVDzuq/,SC Freiburg,FC Augsburg,0,1,15,1,1
vTrVDzuq/,FC Augsburg,SC Freiburg,1,0,15,1,1
vTWs5Zh1/,Real Sociedad,Real Madrid,0,1,3,1,2
vTWs5Zh1/,Real Madrid,Real Sociedad,1,0,3,2,1
vX4r5Zur/,Werder Bremen,TSG Hoffenheim,1,1,3,1,1
vX4r5Zur/,TSG Hoffenheim,Werder Bremen,1,1,3,1,1
vyBNOsuU/,Evian Thonon Gaillard,Marseille,0,1,3,1,1
vyBNOsuU/,Marseille,Evian Thonon Gaillard,1,0,3,1,1
vyGs3JwN/,AC Milan,Bologna,1,1,15,1,2
vyGs3JwN/,Bologna,AC Milan,1,1,15,2,1
vZ9jnLZ2/,Fortuna Dusseldorf,Werder Bremen,1,1,3,1,1
vZ9jnLZ2/,Werder Bremen,Fortuna Dusseldorf,1,1,3,1,1
W0scuwXc/,AC Milan,Lazio,1,1,3,1,2
W0scuwXc/,Lazio,AC Milan,1,1,3,2,1
W2B8B57o/,Crystal Palace,Chelsea,0,1,3,1,1
W2B8B57o/,Chelsea,Crystal Palace,1,0,3,1,1
W2e9GQKE/,Real Zaragoza,Deportivo La Coruna,0,1,3,1,2
W2e9GQKE/,Deportivo La Coruna,Real Zaragoza,1,0,3,2,1
W2l0ys1q/,Real Betis,Espanyol,1,1,3,1,1
W2l0ys1q/,Espanyol,Real Betis,1,1,3,1,1
W4ZEqMTG/,Montpellier,Bordeaux,1,1,13,1,1
W4ZEqMTG/,Bordeaux,Montpellier,1,1,13,1,1
W8DWfU3c/,Lyon,Toulouse,1,0,14,1,1
W8DWfU3c/,Toulouse,Lyon,0,1,14,1,1
W8kvyhc6/,Racing Santander,Mallorca,0,1,3,1,1
W8kvyhc6/,Mallorca,Racing Santander,1,0,3,1,1
W8MO7qNA/,Napoli,Genoa,1,0,3,1,1
W8MO7qNA/,Genoa,Napoli,0,1,3,1,1
WCQvtvfE/,Valencia,Elche,1,0,3,1,1
WCQvtvfE/,Elche,Valencia,0,1,3,1,1
WdJWqkw6/,Brest,AC Ajaccio,1,1,3,1,1
WdJWqkw6/,AC Ajaccio,Brest,1,1,3,1,1
WEsevuGb/,Sampdoria,AC Milan,1,1,3,1,1
WEsevuGb/,AC Milan,Sampdoria,1,1,3,1,1
WEy9zsHf/,Liverpool,Chelsea,0,1,13,1,1
WEy9zsHf/,Chelsea,Liverpool,1,0,13,1,1
WfBYFMJJ/,Eintracht Frankfurt,Schalke 04,1,1,3,1,1
WfBYFMJJ/,Schalke 04,Eintracht Frankfurt,1,1,3,1,1
WfDlUqPr/,Villarreal,Celta Vigo,1,0,3,2,1
WfDlUqPr/,Celta Vigo,Villarreal,0,1,3,1,2
WhoI82H1/,VfL Wolfsburg,FC Augsburg,0,1,3,1,1
WhoI82H1/,FC Augsburg,VfL Wolfsburg,1,0,3,1,1
WIwv8t0F/,Palermo,Sassuolo,1,0,3,1,1
WIwv8t0F/,Sassuolo,Palermo,0,1,3,1,1
Wj9qHNiq/,Real Sociedad,Sevilla,1,0,3,1,1
Wj9qHNiq/,Sevilla,Real Sociedad,0,1,3,1,1
WjgMqof8/,Cardiff,Liverpool,0,1,3,1,2
WjgMqof8/,Liverpool,Cardiff,1,0,3,2,1
WjqtVjig/,QPR,Hull,0,1,3,1,1
WjqtVjig/,Hull,QPR,1,0,3,1,1
WjRDjw1h/,Celta Vigo,Real Madrid,0,1,3,1,1
WjRDjw1h/,Real Madrid,Celta Vigo,1,0,3,1,1
WjZcnNo6/,Catania,Atalanta,0,1,3,1,1
WjZcnNo6/,Atalanta,Catania,1,0,3,1,1
WM7ZdftF/,Athletic Bilbao,Real Zaragoza,1,0,3,1,1
WM7ZdftF/,Real Zaragoza,Athletic Bilbao,0,1,3,1,1
WMeLIhN0/,Espanyol,Rayo Vallecano,1,0,3,1,1
WMeLIhN0/,Rayo Vallecano,Espanyol,0,1,3,1,1
WngIZJ6r/,Troyes,St Etienne,1,1,3,1,2
WngIZJ6r/,St Etienne,Troyes,1,1,3,2,1
WnOQRPz4/,Stade Rennes,Marseille,0,1,15,1,1
WnOQRPz4/,Marseille,Stade Rennes,1,0,15,1,1
WOgtqsU2/,Real Zaragoza,Atletico Madrid,0,1,3,1,2
WOgtqsU2/,Atletico Madrid,Real Zaragoza,1,0,3,2,1
WpkIInu9/,Bayer Leverkusen,Hertha Berlin,1,1,3,2,3
WpkIInu9/,Hertha Berlin,Bayer Leverkusen,1,1,3,3,2
Wpv8JnUh/,Napoli,AC Milan,1,0,15,1,1
Wpv8JnUh/,AC Milan,Napoli,0,1,15,1,1
WrcbL2w9/,Werder Bremen,VfB Stuttgart,1,1,13,1,1
WrcbL2w9/,VfB Stuttgart,Werder Bremen,1,1,13,1,1
WrHP9eFP/,Toulouse,Montpellier,0,1,3,1,1
WrHP9eFP/,Montpellier,Toulouse,1,0,3,1,1
WSoRmg6O/,St Etienne,Caen,1,0,3,2,1
WSoRmg6O/,Caen,St Etienne,0,1,3,1,2
WvcAjzrc/,Everton,Leicester City,1,1,3,1,1
WvcAjzrc/,Leicester City,Everton,1,1,9,1,1
WvcAjzrc/,Leicester City,Everton,1,1,3,1,1
WvcAjzrc/,Everton,Leicester City,1,1,9,1,1
WvNCu5NH/,Southampton,Aston Villa,0,1,3,1,2
WvNCu5NH/,Aston Villa,Southampton,1,0,3,2,1
WvNdDgU7/,US Pescara,Siena,0,1,3,1,1
WvNdDgU7/,Siena,US Pescara,1,0,3,1,1
WxvYuanS/,Everton,Burnley,1,0,3,2,1
WxvYuanS/,Burnley,Everton,0,1,3,1,2
WY3JI7qt/,Stoke City,Burnley,0,1,3,1,1
WY3JI7qt/,Burnley,Stoke City,1,0,3,1,1
WYhy8bzt/,Schalke 04,TSG Hoffenheim,1,1,14,1,1
WYhy8bzt/,TSG Hoffenheim,Schalke 04,1,1,14,1,1
Wz3HddAa/,Valencia,Real Sociedad,0,1,13,1,1
Wz3HddAa/,Real Sociedad,Valencia,1,0,13,1,1
Wz7LgSzk/,Bayern Munich,Schalke 04,1,1,3,1,1
Wz7LgSzk/,Schalke 04,Bayern Munich,1,1,3,1,1
WzGcd1dM/,Kaiserslautern,FC Augsburg,1,1,3,1,1
WzGcd1dM/,FC Augsburg,Kaiserslautern,1,1,3,1,1
x04zekZr/,Crystal Palace,West Ham,0,1,15,1,2
x04zekZr/,West Ham,Crystal Palace,1,0,15,2,1
x0nL1aft/,Sassuolo,AC Milan,1,0,3,2,1
x0nL1aft/,AC Milan,Sassuolo,0,1,3,1,2
x4HaT5NB/,SC Freiburg,Schalke 04,0,1,3,2,3
x4HaT5NB/,Schalke 04,SC Freiburg,1,0,3,3,2
x4OQlwOT/,Southampton,Chelsea,1,1,3,1,1
x4OQlwOT/,Chelsea,Southampton,1,1,3,1,1
x6DK9KAl/,Palermo,Lazio,1,1,3,1,1
x6DK9KAl/,Lazio,Palermo,1,1,3,1,1
x6NdCpAA/,Montpellier,AC Ajaccio,0,1,3,1,1
x6NdCpAA/,AC Ajaccio,Montpellier,1,0,3,1,1
x8206X3l/,Real Sociedad,Villarreal,0,1,3,1,1
x8206X3l/,Villarreal,Real Sociedad,1,0,3,1,1
xA57aLUj/,US Pescara,Juventus,0,1,3,1,3
xA57aLUj/,Juventus,US Pescara,1,0,3,3,1
xbP70dxN/,Schalke 04,Mainz,1,1,3,1,2
xbP70dxN/,Mainz,Schalke 04,1,1,3,2,1
xC6Bsm95/,Sampdoria,Internazionale,0,1,3,1,2
xC6Bsm95/,Internazionale,Sampdoria,1,0,3,2,1
xdeDsU5P/,Malaga,Barcelona,0,1,3,1,1
xdeDsU5P/,Barcelona,Malaga,1,0,3,1,1
xdeQ5FVd/,Atalanta,Lecce,1,0,3,1,1
xdeQ5FVd/,Lecce,Atalanta,0,1,3,1,1
xEVfYaiE/,Hertha Berlin,FC Cologne,1,0,3,1,1
xEVfYaiE/,FC Cologne,Hertha Berlin,0,1,3,1,1
xEVqgnTj/,West Brom,Cardiff,1,1,3,1,2
xEVqgnTj/,Cardiff,West Brom,1,1,3,2,1
xGIbKyB5/,Schalke 04,Hamburg SV,0,1,3,1,1
xGIbKyB5/,Hamburg SV,Schalke 04,1,0,3,1,1
xh66pQTN/,AC Ajaccio,Lyon,0,1,3,1,2
xh66pQTN/,Lyon,AC Ajaccio,1,0,3,2,1
xhdOsKnT/,Evian Thonon Gaillard,AC Ajaccio,1,1,3,1,1
xhdOsKnT/,AC Ajaccio,Evian Thonon Gaillard,1,1,3,1,1
xhx5yN1l/,Sunderland,Cardiff,1,1,3,1,1
xhx5yN1l/,Cardiff,Sunderland,1,1,3,1,1
xji1ArrG/,Internazionale,Fiorentina,1,0,3,1,1
xji1ArrG/,Fiorentina,Internazionale,0,1,3,1,1
xjiiToCQ/,VfL Wolfsburg,SC Freiburg,1,0,3,2,1
xjiiToCQ/,SC Freiburg,VfL Wolfsburg,0,1,3,1,2
xKAseYAR/,Getafe,Rayo Vallecano,0,1,10,1,1
xKAseYAR/,Rayo Vallecano,Getafe,1,0,10,1,1
xKmgUkwS/,TSG Hoffenheim,FC Cologne,1,1,3,1,1
xKmgUkwS/,FC Cologne,TSG Hoffenheim,1,1,3,1,1
xMDZEk5S/,Real Betis,Malaga,0,1,3,1,1
xMDZEk5S/,Malaga,Real Betis,1,0,3,1,1
xMNDdMzC/,Levante,Espanyol,1,0,15,1,1
xMNDdMzC/,Levante,Espanyol,1,0,9,1,1
xMNDdMzC/,Espanyol,Levante,0,1,9,1,1
xMNDdMzC/,Espanyol,Levante,0,1,15,1,1
xn3X9ilC/,Montpellier,Lyon,0,1,15,1,1
xn3X9ilC/,Lyon,Montpellier,1,0,15,1,1
xOjyYx2U/,Lazio,Hellas Verona,1,1,3,3,1
xOjyYx2U/,Hellas Verona,Lazio,1,1,3,1,3
xOOfBXog/,Juventus,Genoa,1,1,13,1,1
xOOfBXog/,Genoa,Juventus,1,1,13,1,1
xOp7B2zr/,TSG Hoffenheim,VfL Wolfsburg,1,0,3,2,1
xOp7B2zr/,VfL Wolfsburg,TSG Hoffenheim,0,1,3,1,2
xOpVFgU3/,Deportivo La Coruna,Mallorca,1,0,13,1,1
xOpVFgU3/,Mallorca,Deportivo La Coruna,0,1,13,1,1
xpANMnPc/,Getafe,Deportivo La Coruna,1,0,14,1,1
xpANMnPc/,Deportivo La Coruna,Getafe,0,1,14,1,1
xQDinwSd/,Barcelona,Atletico Madrid,1,0,3,1,1
xQDinwSd/,Atletico Madrid,Barcelona,0,1,3,1,1
xQLyrNCA/,Sassuolo,Lazio,0,1,3,1,1
xQLyrNCA/,Lazio,Sassuolo,1,0,3,1,1
xQVebVko/,Valencia,Espanyol,0,1,3,1,1
xQVebVko/,Espanyol,Valencia,1,0,3,1,1
xSCX8doS/,Stade de Reims,AS Nancy Lorraine,1,0,13,1,1
xSCX8doS/,AS Nancy Lorraine,Stade de Reims,0,1,13,1,1
xSl5lMKE/,Marseille,Bordeaux,1,0,3,3,1
xSl5lMKE/,Bordeaux,Marseille,0,1,3,1,3
xSUI8aPC/,Caen,Stade de Reims,1,0,14,1,1
xSUI8aPC/,Stade de Reims,Caen,0,1,14,1,1
xSzsXi42/,Getafe,Celta Vigo,1,0,3,1,1
xSzsXi42/,Celta Vigo,Getafe,0,1,3,1,1
xtdAr9j6/,Evian Thonon Gaillard,Bordeaux,0,1,14,1,1
xtdAr9j6/,Bordeaux,Evian Thonon Gaillard,1,0,14,1,1
xtklbWLh/,TSG Hoffenheim,Hannover 96,0,1,14,1,1
xtklbWLh/,Hannover 96,TSG Hoffenheim,1,0,14,1,1
xtt6LlKE/,Sochaux,Montpellier,0,1,3,1,1
xtt6LlKE/,Montpellier,Sochaux,1,0,3,1,1
xUN6Gix0/,Tottenham,Liverpool,0,1,13,1,1
xUN6Gix0/,Tottenham,Liverpool,0,1,3,1,1
xUN6Gix0/,Liverpool,Tottenham,1,0,13,1,1
xUN6Gix0/,Liverpool,Tottenham,1,0,3,1,1
xUR9iJon/,Sevilla,Mallorca,0,1,3,1,1
xUR9iJon/,Mallorca,Sevilla,1,0,3,1,1
xUvTp0pQ/,Sochaux,Montpellier,0,1,3,1,2
xUvTp0pQ/,Montpellier,Sochaux,1,0,3,2,1
xv3Yuilg/,Chievo Verona,Napoli,0,1,13,1,1
xv3Yuilg/,Napoli,Chievo Verona,1,0,13,1,1
xvDIQCot/,Torino,Internazionale,1,1,3,1,1
xvDIQCot/,Internazionale,Torino,1,1,3,1,1
xvHekud9/,St Etienne,Bastia,1,1,3,1,2
xvHekud9/,Bastia,St Etienne,1,1,3,2,1
xWj5rfLl/,Stade de Reims,Lorient,1,1,9,1,1
xWj5rfLl/,Lorient,Stade de Reims,1,1,3,1,1
xWj5rfLl/,Lorient,Stade de Reims,1,1,9,1,1
xWj5rfLl/,Stade de Reims,Lorient,1,1,3,1,1
xzVPzMzc/,Norwich City,Fulham,0,1,15,1,1
xzVPzMzc/,Fulham,Norwich City,1,0,15,1,1
xzXGw8Pm/,Udinese,Genoa,1,1,13,1,1
xzXGw8Pm/,Genoa,Udinese,1,1,13,1,1
xzyPj9fP/,Stade de Reims,Bastia,0,1,3,1,1
xzyPj9fP/,Bastia,Stade de Reims,1,0,3,1,1
Y19htl84/,Levante,Real Sociedad,1,0,3,1,1
Y19htl84/,Real Sociedad,Levante,0,1,3,1,1
Y1OYYa59/,West Ham,Arsenal,0,1,3,1,2
Y1OYYa59/,Arsenal,West Ham,1,0,3,2,1
Y3NWWsjr/,Torino,Sampdoria,1,0,3,1,1
Y3NWWsjr/,Sampdoria,Torino,0,1,3,1,1
Y56pQkmH/,Real Valladolid,Elche,1,1,13,1,1
Y56pQkmH/,Elche,Real Valladolid,1,1,13,1,1
Y5dsvVI5/,Juventus,Lazio,1,0,3,2,1
Y5dsvVI5/,Lazio,Juventus,0,1,3,1,2
Y7ayxUdl/,Torino,Lazio,1,1,3,1,1
Y7ayxUdl/,Lazio,Torino,1,1,3,1,1
Y7cofZhU/,Genoa,Internazionale,0,1,13,1,3
Y7cofZhU/,Internazionale,Genoa,1,0,13,3,1
Y7qSSYTf/,Catania,Palermo,1,1,3,1,1
Y7qSSYTf/,Palermo,Catania,1,1,3,1,1
YaNCjL8b/,Bayer Leverkusen,Borussia Monchengladbach,1,1,3,1,2
YaNCjL8b/,Bayer Leverkusen,Borussia Monchengladbach,1,1,13,1,1
YaNCjL8b/,Borussia Monchengladbach,Bayer Leverkusen,1,1,3,2,1
YaNCjL8b/,Borussia Monchengladbach,Bayer Leverkusen,1,1,13,1,1
YaVKygkt/,Borussia Dortmund,Mainz,1,0,15,1,1
YaVKygkt/,Mainz,Borussia Dortmund,0,1,15,1,1
YDmIAAkU/,Stade Rennes,Lyon,1,0,3,1,1
YDmIAAkU/,Lyon,Stade Rennes,0,1,3,1,1
YeB5cwU8/,Getafe,Cordoba,1,0,3,1,1
YeB5cwU8/,Cordoba,Getafe,0,1,3,1,1
YF35ygEP/,Chelsea,Burnley,1,1,13,1,1
YF35ygEP/,Burnley,Chelsea,1,1,13,1,1
YFcnZffb/,Bayern Munich,FC Cologne,1,0,3,1,1
YFcnZffb/,FC Cologne,Bayern Munich,0,1,3,1,1
YFuSc1rf/,Manchester Utd,Manchester City,1,0,3,1,1
YFuSc1rf/,Manchester City,Manchester Utd,0,1,3,1,1
YFZwPAWj/,Werder Bremen,VfL Wolfsburg,0,1,3,1,2
YFZwPAWj/,Werder Bremen,VfL Wolfsburg,0,1,13,1,2
YFZwPAWj/,VfL Wolfsburg,Werder Bremen,1,0,3,2,1
YFZwPAWj/,VfL Wolfsburg,Werder Bremen,1,0,13,2,1
YgwBXx0J/,Werder Bremen,Schalke 04,0,1,3,1,1
YgwBXx0J/,Schalke 04,Werder Bremen,1,0,3,1,1
YHpA8MCS/,Siena,Lazio,0,1,13,1,1
YHpA8MCS/,Lazio,Siena,1,0,13,1,1
YHU8MfXb/,Atalanta,Sampdoria,0,1,13,1,1
YHU8MfXb/,Sampdoria,Atalanta,1,0,13,1,1
YicmhcAJ/,Real Madrid,Celta Vigo,1,0,3,2,1
YicmhcAJ/,Celta Vigo,Real Madrid,0,1,3,1,2
YkvvEXbG/,Malaga,Real Sociedad,0,1,3,1,2
YkvvEXbG/,Real Sociedad,Malaga,1,0,15,1,1
YkvvEXbG/,Real Sociedad,Malaga,1,0,3,2,1
YkvvEXbG/,Malaga,Real Sociedad,0,1,15,1,1
YLATAbQF/,Sevilla,Elche,1,1,3,1,1
YLATAbQF/,Elche,Sevilla,1,1,3,1,1
YmknObkK/,Cagliari,Napoli,1,1,3,2,2
YmknObkK/,Napoli,Cagliari,1,1,3,2,2
YmRT5NwM/,TSG Hoffenheim,SC Freiburg,0,1,3,1,4
YmRT5NwM/,SC Freiburg,TSG Hoffenheim,1,0,3,4,1
YNlZ3g09/,Novara,Internazionale,1,0,3,2,1
YNlZ3g09/,Internazionale,Novara,0,1,3,1,2
YNTUheeo/,Sampdoria,Torino,1,1,14,1,1
YNTUheeo/,Torino,Sampdoria,1,1,14,1,1
YofHQElC/,SC Paderborn,Borussia Monchengladbach,0,1,3,1,1
YofHQElC/,Borussia Monchengladbach,SC Paderborn,1,0,3,1,1
YolwFAQE/,Aston Villa,Hull,1,0,3,2,1
YolwFAQE/,Hull,Aston Villa,0,1,3,1,2
Yowt0vYN/,Chievo Verona,Novara,1,0,3,2,1
Yowt0vYN/,Novara,Chievo Verona,0,1,3,1,2
YPNoAPR8/,Real Sociedad,Mallorca,0,1,3,1,1
YPNoAPR8/,Mallorca,Real Sociedad,1,0,3,1,1
YqQja8q4/,Palermo,Internazionale,1,1,3,1,3
YqQja8q4/,Internazionale,Palermo,1,1,3,3,1
YR3q5rhO/,Nantes,Montpellier,1,1,3,1,1
YR3q5rhO/,Montpellier,Nantes,1,1,3,1,1
Ys7vZndg/,FC Cologne,Bayern Munich,0,1,3,1,2
Ys7vZndg/,Bayern Munich,FC Cologne,1,0,3,2,1
YsExo7c7/,Sampdoria,Siena,1,0,3,1,1
YsExo7c7/,Siena,Sampdoria,0,1,3,1,1
YTK0C0cm/,QPR,Aston Villa,1,1,3,2,1
YTK0C0cm/,Aston Villa,QPR,1,1,3,1,2
YV5Qi41m/,Real Betis,Elche,0,1,3,1,1
YV5Qi41m/,Elche,Real Betis,1,0,3,1,1
YVTCjKTl/,Lazio,Empoli,0,1,3,1,1
YVTCjKTl/,Empoli,Lazio,1,0,3,1,1
Yw0KuRwI/,Lazio,Torino,1,1,3,1,1
Yw0KuRwI/,Torino,Lazio,1,1,3,1,1
YwTMNvMC/,SC Freiburg,Hamburg SV,1,0,3,2,1
YwTMNvMC/,Hamburg SV,SC Freiburg,0,1,3,1,2
YwvCzcFN/,Palermo,Genoa,1,0,3,1,1
YwvCzcFN/,Genoa,Palermo,0,1,3,1,1
YygfHyi3/,VfB Stuttgart,SC Freiburg,1,1,3,1,1
YygfHyi3/,SC Freiburg,VfB Stuttgart,1,1,3,1,1
YZJxJD3d/,FC Augsburg,VfL Wolfsburg,0,1,3,1,1
YZJxJD3d/,VfL Wolfsburg,FC Augsburg,1,0,3,1,1
YZy2uPmc/,Almeria,Valencia,1,1,3,1,2
YZy2uPmc/,Valencia,Almeria,1,1,3,2,1
z17NBdjp/,Real Valladolid,Real Madrid,0,1,11,1,1
z17NBdjp/,Real Madrid,Real Valladolid,1,0,11,1,1
z1IknFuH/,Atalanta,Bologna,0,1,3,1,2
z1IknFuH/,Bologna,Atalanta,1,0,3,2,1
z3d68yVI/,Siena,AS Roma,0,1,3,1,1
z3d68yVI/,AS Roma,Siena,1,0,3,1,1
z5XNXblO/,Sevilla,Real Madrid,0,1,13,1,1
z5XNXblO/,Real Madrid,Sevilla,1,0,13,1,1
z7bjmjQJ/,Chelsea,Manchester Utd,1,0,13,1,1
z7bjmjQJ/,Manchester Utd,Chelsea,0,1,13,1,1
z7BUHZlk/,Brest,Lorient,1,0,3,1,1
z7BUHZlk/,Lorient,Brest,0,1,3,1,1
z9vXZZyP/,Bordeaux,AS Nancy Lorraine,1,1,10,1,1
z9vXZZyP/,AS Nancy Lorraine,Bordeaux,1,1,10,1,1
zBfQZadM/,Evian Thonon Gaillard,Bordeaux,1,1,13,1,1
zBfQZadM/,Bordeaux,Evian Thonon Gaillard,1,1,13,1,1
zBn6HoA1/,Eintracht Frankfurt,VfB Stuttgart,1,1,13,1,1
zBn6HoA1/,VfB Stuttgart,Eintracht Frankfurt,1,1,13,1,1
zBZfDNrs/,Genoa,Parma,0,1,14,1,1
zBZfDNrs/,Parma,Genoa,1,0,14,1,1
zDBqATHb/,Fiorentina,Cagliari,0,1,3,1,1
zDBqATHb/,Cagliari,Fiorentina,1,0,3,1,1
zDcN9Isa/,Celta Vigo,Atletico Madrid,1,1,3,1,2
zDcN9Isa/,Atletico Madrid,Celta Vigo,1,1,3,2,1
zDT3sRh5/,Liverpool,Norwich City,1,0,3,1,1
zDT3sRh5/,Norwich City,Liverpool,0,1,3,1,1
zesOOHnH/,Cesena,Napoli,0,1,3,1,2
zesOOHnH/,Napoli,Cesena,1,0,3,2,1
zeViBqAP/,Marseille,Sochaux,1,1,15,1,1
zeViBqAP/,Marseille,Sochaux,1,1,3,1,1
zeViBqAP/,Sochaux,Marseille,1,1,15,1,1
zeViBqAP/,Sochaux,Marseille,1,1,3,1,1
zFGntfla/,Hertha Berlin,VfB Stuttgart,1,0,3,2,1
zFGntfla/,VfB Stuttgart,Hertha Berlin,0,1,3,1,2
zFosfu6t/,FC Cologne,Borussia Dortmund,0,1,3,1,4
zFosfu6t/,Borussia Dortmund,FC Cologne,1,0,3,4,1
zgeveaue/,West Ham,Southampton,1,0,13,1,1
zgeveaue/,Southampton,West Ham,0,1,13,1,1
zgw8tMS0/,FC Augsburg,Borussia Dortmund,0,1,3,1,2
zgw8tMS0/,Borussia Dortmund,FC Augsburg,1,0,3,2,1
zHyuNzpC/,AS Roma,Fiorentina,1,0,13,1,1
zHyuNzpC/,AS Roma,Fiorentina,1,0,3,2,1
zHyuNzpC/,Fiorentina,AS Roma,0,1,13,1,1
zHyuNzpC/,Fiorentina,AS Roma,0,1,3,1,2
ziOafNVF/,Sassuolo,AS Roma,1,1,3,1,1
ziOafNVF/,AS Roma,Sassuolo,1,1,3,1,1
zJjZurua/,Arsenal,Swansea,0,1,3,1,1
zJjZurua/,Swansea,Arsenal,1,0,3,1,1
zJSSs40c/,AC Milan,Hellas Verona,0,1,3,1,2
zJSSs40c/,Hellas Verona,AC Milan,1,0,3,2,1
zkk0CIUf/,SC Freiburg,Mainz,1,1,3,2,1
zkk0CIUf/,Mainz,SC Freiburg,1,1,3,1,2
zkk7r5Rl/,Parma,Atalanta,1,0,3,1,2
zkk7r5Rl/,Atalanta,Parma,0,1,3,2,1
zkKgGZY5/,Rayo Vallecano,Racing Santander,1,0,10,1,1
zkKgGZY5/,Rayo Vallecano,Racing Santander,1,0,3,2,1
zkKgGZY5/,Racing Santander,Rayo Vallecano,0,1,10,1,1
zkKgGZY5/,Racing Santander,Rayo Vallecano,0,1,3,1,2
zLoBq50R/,Lille,AC Ajaccio,1,0,3,1,1
zLoBq50R/,AC Ajaccio,Lille,0,1,3,1,1
zmAsksCQ/,Sassuolo,Sampdoria,1,1,3,1,1
zmAsksCQ/,Sampdoria,Sassuolo,1,1,3,1,1
zmWaJb0F/,Barcelona,Real Zaragoza,1,0,3,2,1
zmWaJb0F/,Real Zaragoza,Barcelona,0,1,3,1,2
zmWkfBzL/,Cagliari,Atalanta,1,1,13,1,1
zmWkfBzL/,Atalanta,Cagliari,1,1,13,1,1
zN4koWnk/,Bayern Munich,TSG Hoffenheim,1,0,3,2,1
zN4koWnk/,TSG Hoffenheim,Bayern Munich,0,1,3,1,2
zo3E1dyk/,Nice,Toulouse,1,0,3,1,1
zo3E1dyk/,Toulouse,Nice,0,1,3,1,1
zoyr7xB5/,Mainz,Borussia Dortmund,0,1,3,1,3
zoyr7xB5/,Borussia Dortmund,Mainz,1,0,3,3,1
zPkXWCMt/,Crystal Palace,Arsenal,0,1,13,1,1
zPkXWCMt/,Arsenal,Crystal Palace,1,0,13,1,1
zPLb4QJ3/,Stade Rennes,Sochaux,0,1,14,1,1
zPLb4QJ3/,Sochaux,Stade Rennes,1,0,14,1,1
zs7alKWR/,Granada,Malaga,0,1,3,1,2
zs7alKWR/,Malaga,Granada,1,0,3,2,1
zsHjBf1h/,Fiorentina,Juventus,1,0,3,2,1
zsHjBf1h/,Fiorentina,Juventus,1,0,14,1,1
zsHjBf1h/,Juventus,Fiorentina,0,1,3,1,2
zsHjBf1h/,Juventus,Fiorentina,0,1,14,1,1
zTeLfg3h/,VfB Stuttgart,Bayer Leverkusen,1,1,3,1,2
zTeLfg3h/,Bayer Leverkusen,VfB Stuttgart,1,1,3,2,1
zubLsctc/,Hamburg SV,VfB Stuttgart,1,1,3,3,1
zubLsctc/,VfB Stuttgart,Hamburg SV,1,1,3,1,3
zuxzeK2p/,Hellas Verona,Genoa,1,1,3,1,1
zuxzeK2p/,Genoa,Hellas Verona,1,1,3,1,1
zVDLe1f8/,Stade Rennes,Brest,1,1,3,1,1
zVDLe1f8/,Brest,Stade Rennes,1,1,3,1,1
zVMwvrPh/,Borussia Dortmund,Bayer Leverkusen,1,0,3,2,1
zVMwvrPh/,Bayer Leverkusen,Borussia Dortmund,0,1,3,1,2
